   0.00000,    3.97476,    0.00000,   -0.10425,
   0.00000,    3.91721,   -0.00000,   -0.10500,
   0.00000,    3.84835,   -0.00000,   -0.10146,
   0.00000,    3.79391,   -0.00000,   -0.09954,
   0.00000,    3.74569,   -0.00000,   -0.08359,
   0.00000,    3.68403,   -0.00000,   -0.08507,
   0.00000,    3.62900,   -0.00000,   -0.08301,
   0.00000,    3.57275,   -0.00000,   -0.06622,
   0.00000,    3.52876,   -0.00000,   -0.05189,
   0.00000,    3.48316,   -0.00000,   -0.05197,
   0.00000,    3.44076,   -0.00000,   -0.05372,
   0.00000,    3.41451,   -0.00000,   -0.05613,
   0.00000,    3.36323,   -0.00000,   -0.05393,
   0.00000,    3.31506,   -0.00000,   -0.06498,
   0.00000,    3.27764,   -0.00000,   -0.06546,
   0.00000,    3.23445,   -0.00000,   -0.06050,
   0.00000,    3.20388,   -0.00000,   -0.05759,
   0.00000,    3.15395,   -0.00000,   -0.05773,
   0.00000,    3.11595,   -0.00000,   -0.04035,
   0.00000,    3.06593,   -0.00000,   -0.04160,
   0.00000,    3.03822,   -0.00000,   -0.04277,
   0.00000,    3.00739,   -0.00000,   -0.04431,
   0.00000,    2.97166,   -0.00000,   -0.05075,
   0.00000,    2.93922,   -0.00000,   -0.04945,
   0.00000,    2.90373,   -0.00000,   -0.04849,
   0.00000,    2.87273,   -0.00000,   -0.04625,
   0.00000,    2.82510,   -0.00000,   -0.04431,
   0.00000,    2.79928,   -0.00000,   -0.03278,
   0.00000,    2.78097,   -0.00000,   -0.03077,
   0.00000,    2.74911,   -0.00000,   -0.04426,
   0.00000,    2.71696,   -0.00000,   -0.04726,
   0.00000,    2.68430,   -0.00000,   -0.04718,
   0.00000,    2.66245,   -0.00000,   -0.04586,
   0.00000,    2.62309,   -0.00000,   -0.04276,
   0.00000,    2.59422,   -0.00000,   -0.04336,
   0.00000,    2.56080,   -0.00000,   -0.04268,
   0.00000,    2.53563,   -0.00000,   -0.04318,
   0.00000,    2.51301,   -0.00000,   -0.04302,
   0.00000,    2.48700,   -0.00000,   -0.04065,
   0.00000,    2.46618,   -0.00000,   -0.04252,
   0.00000,    2.45740,   -0.00000,   -0.05612,
   0.00000,    2.44017,   -0.00000,   -0.05402,
   0.00000,    2.41003,   -0.00000,   -0.06689,
   0.00000,    2.37330,   -0.00000,   -0.04962,
   0.00000,    2.34241,   -0.00000,   -0.04865,
   0.00000,    2.32240,   -0.00000,   -0.05212,
   0.00000,    2.28063,   -0.00000,   -0.05188,
   0.00000,    2.26926,   -0.00000,   -0.05087,
   0.00000,    2.24238,   -0.00000,   -0.05309,
   0.00000,    2.21899,   -0.00000,   -0.05001,
   0.00000,    2.18741,   -0.00000,   -0.04890,
   0.00000,    2.16752,   -0.00000,   -0.04731,
   0.00000,    2.13214,   -0.00000,   -0.04554,
   0.00000,    2.12553,   -0.00000,   -0.04081,
   0.00000,    2.10191,   -0.00000,   -0.04108,
   0.00000,    2.10587,   -0.00000,   -0.04025,
   0.00000,    2.08343,   -0.00000,   -0.02584,
   0.00000,    2.06138,   -0.00000,   -0.03862,
   0.00000,    2.02872,   -0.00000,   -0.03554,
   0.00000,    2.02929,   -0.00000,   -0.03329,
   0.00000,    2.00161,   -0.00000,   -0.03450,
   0.00000,    1.98779,   -0.00000,   -0.03096,
   0.00000,    2.00311,   -0.00000,   -0.03582,
   0.00000,    1.98013,   -0.00000,   -0.03212,
   0.00000,    1.96484,   -0.00000,   -0.03391,
   0.00000,    1.94718,   -0.00000,   -0.03263,
   0.00000,    1.93065,   -0.00000,   -0.02842,
   0.00000,    1.94540,   -0.00000,   -0.02732,
   0.00000,    1.91762,   -0.00000,   -0.02671,
   0.00000,    1.89433,   -0.00000,   -0.02483,
   0.00000,    1.89001,   -0.00000,   -0.01983,
   0.00000,    1.86607,   -0.00000,   -0.01745,
   0.00000,    1.85628,   -0.00000,   -0.01605,
   0.00000,    1.84180,   -0.00000,   -0.01370,
   0.00000,    1.86840,   -0.00000,   -0.01427,
   0.00000,    1.84611,   -0.00000,   -0.01493,
   0.00000,    1.83667,   -0.00000,   -0.01390,
   0.00000,    1.82385,   -0.00000,   -0.01432,
   0.00000,    1.82287,   -0.00000,   -0.01151,
   0.00000,    1.80959,   -0.00000,   -0.01037,
   0.00000,    1.79997,   -0.00000,   -0.00761,
   0.00000,    1.78643,   -0.00000,   -0.00848,
   0.00000,    1.77521,   -0.00000,   -0.01122,
   0.00000,    1.77445,   -0.00000,   -0.00865,
   0.00000,    1.76243,   -0.00000,   -0.00899,
   0.00000,    1.73984,   -0.00000,   -0.01228,
   0.00000,    1.71745,   -0.00000,   -0.01358,
   0.00000,    1.73398,   -0.00000,   -0.01228,
   0.00000,    1.70942,   -0.00000,   -0.01232,
   0.00000,    1.68917,   -0.00000,   -0.01232,
   0.00000,    1.66344,   -0.00000,   -0.00818,
   0.00000,    1.64157,   -0.00000,   -0.01949,
   0.00000,    1.62931,   -0.00000,   -0.03042,
   0.00000,    1.61522,   -0.00000,   -0.02837,
   0.00000,    1.60619,   -0.00000,   -0.03197,
   0.00000,    1.59086,   -0.00000,   -0.02677,
   0.00000,    1.57996,   -0.00000,   -0.01005,
   0.00000,    1.58765,   -0.00000,   -0.01494,
   0.00000,    1.57041,   -0.00000,   -0.01581,
   0.00000,    1.55598,   -0.00000,   -0.01425,
   0.00000,    1.54485,   -0.00000,   -0.01270,
   0.00000,    1.52198,   -0.00000,   -0.01418,
   0.00000,    1.51718,   -0.00000,   -0.01793,
   0.00000,    1.50650,   -0.00000,   -0.01843,
   0.00000,    1.50621,   -0.00000,   -0.01496,
   0.00000,    1.49676,   -0.00000,   -0.01602,
   0.00000,    1.53007,   -0.00000,   -0.02030,
   0.00000,    1.54625,   -0.00000,   -0.01822,
   0.00000,    1.54920,   -0.00000,   -0.00207,
   0.00000,    1.55612,   -0.00000,   -0.00343,
   0.00000,    1.56234,   -0.00000,   -0.00323,
   0.00000,    1.54068,   -0.00000,   -0.00631,
   0.00000,    1.52216,   -0.00000,   -0.00505,
   0.00000,    1.54799,   -0.00000,   -0.00601,
   0.00000,    1.54605,   -0.00000,   -0.00304,
   0.00000,    1.57753,   -0.00000,   -0.00005,
   0.00000,    1.56419,   -0.00000,    0.00470,
   0.00000,    1.56809,   -0.00000,    0.00259,
   0.00000,    1.55388,   -0.00000,   -0.00176,
   0.00000,    1.59729,   -0.00000,    0.00193,
   0.00000,    1.58620,   -0.00000,    0.00357,
   0.00000,    1.58736,   -0.00000,    0.00082,
   0.00000,    1.57380,   -0.00000,    0.01812,
   0.00000,    1.57964,   -0.00000,    0.01558,
   0.00000,    1.57196,   -0.00000,    0.03123,
   0.00000,    1.59442,   -0.00000,    0.03259,
   0.00000,    1.61227,   -0.00000,    0.02805,
   0.00000,    1.61972,   -0.00000,    0.02820,
   0.00000,    1.61641,   -0.00000,    0.02981,
   0.00000,    1.62852,   -0.00000,    0.04253,
   0.00000,    1.61987,   -0.00000,    0.04020,
   0.00000,    1.60863,   -0.00000,    0.03824,
   0.00000,    1.58904,   -0.00000,    0.03492,
   0.00000,    1.62743,   -0.00000,    0.03344,
   0.00000,    1.60803,   -0.00000,    0.03203,
   0.00000,    1.60272,   -0.00000,    0.01930,
   0.00000,    1.60653,   -0.00000,    0.01804,
   0.00000,    1.59292,   -0.00000,    0.01574,
   0.00000,    1.59163,   -0.00000,    0.01458,
   0.00000,    1.57757,   -0.00000,    0.01283,
   0.00000,    1.59932,   -0.00000,    0.02813,
   0.00000,    1.59773,   -0.00000,    0.03011,
   0.00000,    1.58571,   -0.00000,    0.02829,
   0.00000,    1.58489,   -0.00000,    0.02525,
   0.00000,    1.57758,   -0.00000,    0.02947,
   0.00000,    1.55766,   -0.00000,    0.03054,
   0.00000,    1.54863,   -0.00000,    0.03398,
   0.00000,    1.54565,   -0.00000,    0.04311,
   0.00000,    1.53819,   -0.00000,    0.02988,
   0.00000,    1.53095,   -0.00000,    0.02519,
   0.00000,    1.53312,   -0.00000,    0.02609,
   0.00000,    1.52967,   -0.00000,    0.02367,
   0.00000,    1.51285,   -0.00000,    0.02369,
   0.00000,    1.51065,   -0.00000,    0.02658,
   0.00000,    1.50330,   -0.00000,    0.02527,
   0.00000,    1.49470,   -0.00000,    0.02654,
   0.00000,    1.48790,   -0.00000,    0.02621,
   0.00000,    1.48550,   -0.00000,    0.02652,
   0.00000,    1.46567,   -0.00000,    0.02570,
   0.00000,    1.47524,   -0.00000,    0.02566,
   0.00000,    1.48785,   -0.00000,    0.02794,
   0.00000,    1.49092,   -0.00000,    0.02662,
   0.00000,    1.47875,   -0.00000,    0.02493,
   0.00000,    1.49176,   -0.00000,    0.02561,
   0.00000,    1.50441,    0.00000,    0.02203,
   0.00000,    1.50996,    0.00000,    0.02139,
   0.00000,    1.54464,    0.00000,    0.01194,
   0.00000,    1.56201,    0.00000,    0.01169,
   0.00000,    1.55271,    0.00000,    0.00786,
   0.00000,    1.54931,   -0.00000,    0.00624,
   0.00000,    1.53547,   -0.00000,    0.00813,
   0.00000,    1.53536,   -0.00000,    0.00261,
   0.00000,    1.51862,   -0.00000,    0.00189,
   0.00000,    1.51458,   -0.00000,   -0.00033,
   0.00000,    1.52152,   -0.00000,   -0.00271,
   0.00000,    1.50239,   -0.00000,   -0.03126,
   0.00000,    1.53104,   -0.00000,   -0.05518,
   0.00000,    1.54447,   -0.00000,   -0.01000,
   0.00000,    1.59030,   -0.00000,    0.03039,
   0.00000,    1.55021,    0.00000,   -0.05970,
   0.00000,    1.53731,    0.00000,    0.03851,
   0.00000,    1.61280,    0.00000,    0.08322,
   0.00000,    1.68732,    0.00000,    0.03149,
   0.00000,    1.66847,    0.00000,    0.08285,
   0.00000,    1.63399,    0.00000,    0.00710,
   0.00000,    1.66898,    0.00000,    0.11907,
   0.00000,    1.70817,    0.00000,    0.01637,
   0.00000,    1.83311,    0.00000,    0.08697,
   0.00000,    1.89567,    0.00000,    0.15375,
   0.00000,    1.50437,    0.00000,   -0.44175,
   0.00000,    1.47476,    0.00000,    0.28688,
   0.00000,    1.05833,    0.00000,    0.82367,
   0.00000,    1.18774,    0.00000,    0.77971,
   0.00000,    1.44506,    0.00000,    0.97504,
   0.00000,    1.17374,    0.00000,    0.96187,
   0.00000,    1.42743,    0.00000,    0.86763,
   0.00000,    1.60699,    0.00000,    0.73847,
   0.00000,    1.62684,   -0.00000,    0.94986,
   0.00000,    2.12527,   -0.00000,    0.96442,
   0.00000,    2.14117,    0.00000,    0.93776,
   0.00000,    2.29554,    0.00000,    0.91850,
   0.00000,    2.24393,    0.00000,    1.02588,
   0.00000,    2.63940,    0.00000,    0.90591,
   0.00000,    2.85867,    0.00000,    1.56753,
   0.00000,    2.99051,    0.00000,    2.21818,
   0.00000,    2.67960,    0.00000,    1.97062,
   0.00000,    2.36909,    0.00000,    2.18104,
   0.00000,    2.11797,    0.00000,    3.29788,
   0.00000,    2.02461,    0.00000,    4.22818,
   0.00000,    2.24978,    0.00000,    4.45469,
   0.00000,    1.84175,    0.00000,    5.29167,
   0.00000,    1.37584,   -0.57143,    5.85112,
   0.21429,    1.36588,   -3.42857,    5.98256,
   0.21429,    1.13131,   -3.42857,    5.42141,
   0.35714,    1.00200,   -3.42857,    5.63575,
   0.35714,    0.76090,   -4.42857,    5.42643,
   0.35714,    0.54499,   -6.50000,    4.98956,
   0.35714,    0.01609,   -7.28571,    3.31066,
   0.35714,   -0.27772,   -8.00000,    2.65969,
   0.35714,   -0.35076,   -8.00000,    2.29736,
   0.35714,    0.03672,   -8.00000,    1.38098,
   0.35714,    0.15638,   -8.00000,    0.68748,
   0.35714,    0.60761,   -8.00000,   -0.90070,
   0.35714,    0.70700,   -8.00000,   -1.34423,
   0.35714,    0.68597,   -8.00000,   -2.07330,
   0.35714,    1.07974,   -8.00000,   -2.70989,
   0.35714,    1.40348,   -8.00000,   -3.18947,
   0.35714,    1.65758,   -8.00000,   -3.50554,
   0.35714,    2.06600,   -8.00000,   -4.99242,
   0.35714,    2.33085,   -8.00000,   -5.26126,
   0.35714,    2.38617,   -8.00000,   -6.27372,
   0.35714,    2.52995,   -8.00000,   -6.29450,
   0.35714,    2.62853,   -8.00000,   -5.57517,
   0.35714,    2.41733,   -8.00000,   -5.57867,
   0.35714,    2.23528,   -8.00000,   -5.25373,
   0.35714,    1.76251,   -8.00000,   -4.47866,
   0.35714,    1.73561,   -8.00000,   -4.31215,
   0.35714,    1.51050,   -8.00000,   -4.54384,
   0.35714,    1.67997,   -8.00000,   -3.79926,
   0.35714,    1.77393,   -8.00000,   -3.19143,
   0.35714,    1.59603,   -8.00000,   -2.18552,
   0.35714,    1.37635,   -8.00000,   -1.50463,
   0.35714,    1.56133,   -8.00000,   -0.71964,
   0.35714,    1.63660,   -8.00000,   -0.63659,
   0.35714,    1.14937,   -8.00000,   -0.26120,
   0.35714,    1.25815,   -8.00000,    0.48146,
   0.35714,    1.16789,   -8.00000,    0.84065,
   0.35714,    0.73084,   -8.00000,    0.49908,
   0.35714,    0.50352,   -8.00000,   -0.15814,
   0.35714,    0.22175,   -8.00000,   -0.65116,
   0.35714,    0.11097,   -8.00000,   -1.43244,
   0.35714,    0.06261,   -8.00000,   -1.64228,
   0.35714,    0.16478,   -8.00000,   -1.64236,
   0.35714,    0.51791,   -8.00000,   -1.80612,
   0.35714,    0.91573,   -8.00000,   -1.74113,
   0.35714,    0.88047,   -8.00000,   -2.25520,
   0.35714,    0.84522,   -8.00000,   -3.25168,
   0.35714,    0.43002,   -8.00000,   -3.75911,
   0.35714,    0.88534,   -8.00000,   -5.45772,
   0.35714,    1.21748,   -8.00000,   -5.92883,
   0.35714,    1.47871,   -8.00000,   -6.08931,
   0.35714,    1.00083,   -8.00000,   -6.49074,
   0.35714,    1.26932,   -8.00000,   -6.38373,
   0.35714,    1.17234,   -8.00000,   -7.09118,
   0.35714,    1.21628,   -8.00000,   -6.71144,
   0.35714,    1.10600,   -8.00000,   -6.60795,
   0.35714,    1.25474,   -8.00000,   -6.94704,
   0.35714,    0.89925,   -8.00000,   -7.95507,
   0.35714,    0.89571,   -8.00000,   -8.11679,
   0.35714,    0.69844,   -8.00000,   -8.25650,
   0.35714,    0.87858,   -8.00000,   -7.84136,
   0.35714,    0.53827,   -8.00000,   -7.45188,
   0.35714,    0.11493,   -8.00000,   -6.97505,
   0.35714,    0.04909,   -8.00000,   -6.48514,
   0.35714,    0.18591,   -8.00000,   -6.45000,
   0.35714,    0.35910,   -8.00000,   -6.29716,
   0.35714,    0.49638,   -8.00000,   -6.17208,
   0.35714,    0.62642,   -8.00000,   -5.61763,
   0.35714,    0.77352,   -8.00000,   -5.81331,
   0.35714,    1.06071,   -8.00000,   -5.08676,
   0.35714,    0.55681,   -6.92857,   -4.36929,
   0.35714,    0.87187,   -6.92857,   -3.66455,
   0.35714,    1.19798,   -4.85714,   -3.84063,
   0.35714,    1.14002,   -4.85714,   -3.64215,
   0.35714,    1.39926,   -2.92857,   -2.89515,
   0.35714,    1.15247,   -1.85714,   -3.16820,
   0.35714,    1.23022,   -1.85714,   -2.42913,
   0.35714,    1.21803,   -1.85714,   -2.63067,
   0.35714,    1.13891,   -1.85714,   -2.88235,
   0.35714,    0.97511,   -0.85714,   -1.91345,
   0.35714,    0.73468,    0.00000,   -1.39497,
   0.35714,    0.79889,    0.00000,   -1.79236,
   0.35714,    0.69895,    0.00000,   -1.10208,
   0.35714,    0.96706,    0.00000,   -1.55760,
   0.35714,    1.01887,    0.00000,   -1.37366,
   0.35714,    1.08524,    0.00000,   -0.85626,
   0.35714,    1.57947,    0.00000,    0.44390,
   0.35714,    1.97166,    0.00000,    0.71483,
   0.35714,    2.27176,    0.00000,    0.73021,
   0.35714,    1.79709,    0.00000,    0.85687,
   0.35714,    2.07826,    0.00000,    1.03682,
   0.35714,    1.64464,    0.00000,    1.28070,
   0.35714,    1.38014,    0.00000,    2.33182,
   0.35714,    1.22595,    0.00000,    2.82794,
   0.35714,    1.06189,    0.00000,    3.22378,
   0.35714,    0.76096,    0.00000,    3.48606,
   0.35714,   -2.76533,    0.00000,    6.92029,
   0.35714,   -6.08400,    0.00000,    3.32325,
   0.35714,   -6.09746,    0.00000,    2.54288,
   0.35714,   -5.62383,    0.00000,    1.67690,
   0.35714,   -4.96201,    0.00000,    0.43994,
   0.35714,   -4.76941,    0.00000,    0.56899,
   0.35714,   -5.17682,    0.00000,    0.66212,
   0.35714,   -5.27504,    0.00000,    0.97802,
   0.35714,   -5.39694,    0.00000,    0.99152,
   0.35714,   -5.20955,    0.00000,   -0.34831,
   0.35714,   -5.21386,    0.00000,   -1.05535,
   0.35714,   -5.45893,    0.00000,   -1.03958,
   0.35714,   -5.04969,    0.00000,   -1.07270,
   0.35714,   -4.52102,    0.00000,   -0.87382,
   0.35714,   -4.09405,    0.00000,   -1.38276,
   0.35714,   -3.56995,   -0.00000,   -2.41876,
   0.35714,   -2.99843,   -0.00000,   -3.24812,
