0.908887, -0.967931, 0.871351,
0.939429, -1.324710, 0.857360,
0.968181, -0.183341, 0.864724,
0.994103, 0.161883, 0.876070,
1.018812, -0.620621, 0.870351,
1.039006, 0.283229, 0.878399,
1.057234, 0.105525, 0.880805,
1.073008, 0.077727, 0.880202,
1.090070, -0.312147, 0.873075,
1.119850, -0.163974, 0.881519,
1.157577, -0.379173, 0.893278,
1.193474, -0.356570, 0.903460,
1.225526, -0.120727, 0.914387,
1.258935, -0.222078, 0.924399,
1.290550, -0.094002, 0.935014,
1.321013, 0.185530, 0.949878,
1.347360, -0.021551, 0.956269,
1.371117, -0.204253, 0.956341,
1.386554, -0.186334, 0.948615,
1.400859, -0.387049, 0.935920,
1.422247, 0.036941, 0.938901,
1.447942, 0.064138, 0.946587,
1.463032, -0.642182, 0.929600,
1.488889, -0.543490, 0.925478,
1.504762, 0.587817, 0.934281,
1.524739, -1.578051, 0.903611,
1.542048, -1.021055, 0.882081,
1.563467, 0.149888, 0.888427,
1.580708, 0.549482, 0.898545,
1.598650, -0.757186, 0.883014,
1.620243, 0.913414, 0.904782,
1.648109, -3.381321, 0.846369,
1.675205, 1.364277, 0.883281,
1.694291, -0.374263, 0.876834,
1.723305, -2.865663, 0.830418,
1.746136, -1.866738, 0.798850,
1.770600, -2.861210, 0.749623,
1.790275, 4.541019, 0.844732,
1.809940, 1.120923, 0.869528,
1.828926, -0.141589, 0.867913,
1.845896, 0.728477, 0.881754,
1.862751, 1.245511, 0.905547,
1.881724, -1.188146, 0.882267,
1.907335, -0.198728, 0.885746,
1.928054, -0.736082, 0.873614,
1.948611, -0.009334, 0.876100,
1.972293, -1.340394, 0.854979,
1.992258, -0.590159, 0.845642,
2.011900, -2.137834, 0.805222,
2.036276, -0.834059, 0.796325,
2.052941, 1.678138, 0.830292,
2.072515, 1.370680, 0.860283,
2.091104, -0.866735, 0.843960,
2.113322, -0.728692, 0.834281,
2.133695, -2.210053, 0.793359,
2.153956, -1.187837, 0.773591,
2.175307, 0.936104, 0.797765,
2.196069, 0.967423, 0.821505,
2.219718, 3.896985, 0.906191,
2.238543, -0.009781, 0.906320,
2.257676, -0.513075, 0.896683,
2.273857, 0.575092, 0.906108,
2.289949, -0.519428, 0.893368,
2.312352, 1.434979, 0.926154,
2.327915, -0.696303, 0.908957,
2.346991, 1.352621, 0.936525,
2.365661, -0.299415, 0.930103,
2.381797, -1.025145, 0.906811,
2.402224, -0.059171, 0.907510,
2.426096, 0.105465, 0.914863,
2.445744, -0.594829, 0.903925,
2.470418, 0.863334, 0.927294,
2.490891, -0.078105, 0.927249,
2.511062, 0.687477, 0.942221,
2.533447, 0.503405, 0.955382,
2.550493, -0.550687, 0.941966,
2.568779, 0.265781, 0.946363,
2.581127, 0.652039, 0.952578,
2.598775, -0.195001, 0.946920,
2.621596, -0.909375, 0.932160,
2.640336, -1.110930, 0.909663,
2.663283, -1.156653, 0.890824,
2.686817, -0.676978, 0.882532,
2.707334, 0.177073, 0.888530,
2.728199, 0.476806, 0.900743,
2.748133, 0.276392, 0.907790,
2.767769, 0.210854, 0.913096,
2.786700, -1.935392, 0.874678,
2.810152, -0.074278, 0.878682,
2.831351, -0.383609, 0.874211,
2.846561, 1.603919, 0.903711,
2.864192, 1.091831, 0.924752,
2.882751, -1.040178, 0.903641,
2.899128, -1.110552, 0.879407,
2.921245, -0.094526, 0.881603,
2.943590, -1.223667, 0.861396,
2.969610, -0.866715, 0.852333,
2.991644, 2.276922, 0.902418,
3.014187, -2.220437, 0.862053,
3.037398, 2.401155, 0.915582,
3.051225, 0.421428, 0.919249,
3.072038, -0.304933, 0.915163,
3.095000, -1.577907, 0.887804,
3.116436, 0.799119, 0.907037,
3.161953, 0.780158, 0.949106,
3.188168, 0.732934, 0.970474,
3.212318, 1.175387, 0.998239,
3.230385, -2.035947, 0.955260,
3.248516, 1.704080, 0.988006,
3.264213, 0.700565, 0.997640,
3.281443, -0.353937, 0.987494,
3.307515, 0.284286, 0.998980,
3.333558, -0.485245, 0.994817,
3.352959, -0.361704, 0.986700,
3.375248, 0.127728, 0.991364,
3.403544, -1.926855, 0.960730,
3.421849, 2.921583, 1.017885,
3.447407, 1.189131, 1.046357,
3.470442, -0.953696, 1.028931,
3.493448, 0.760878, 1.046115,
3.512605, 1.097653, 1.065921,
3.534065, 0.334419, 1.072322,
3.556466, -0.462230, 1.063583,
3.575834, -1.578068, 1.029731,
3.597116, 1.534589, 1.060685,
3.615401, -1.131480, 1.034760,
3.640410, -1.074734, 1.017079,
3.659222, 0.454101, 1.024256,
3.682696, -0.478583, 1.017203,
3.705249, 2.288487, 1.064731,
3.723119, 0.347270, 1.067894,
3.750023, -3.219254, 1.008518,
3.779462, 1.841699, 1.054031,
3.808783, -0.813845, 1.045408,
3.859053, 0.917287, 1.092110,
3.891132, 0.392382, 1.109553,
3.912565, -0.514209, 1.098082,
3.924456, 2.513831, 1.138050,
3.931760, 1.091385, 1.144275,
3.934815, 0.063822, 1.125660,
3.927964, -0.673955, 1.082954,
3.948229, -0.778922, 1.065576,
3.979576, -0.704170, 1.060901,
3.993507, -3.408625, 0.985163,
4.029177, 1.274393, 1.025904,
4.052423, -0.108651, 1.025994,
4.081302, -0.395722, 1.025861,
4.109638, 0.559922, 1.044312,
4.132325, 0.464354, 1.054946,
4.152212, 1.452647, 1.082389,
4.169492, 1.469045, 1.107057,
4.185131, -0.098180, 1.098278,
4.197773, -0.314968, 1.082402,
4.215158, -0.894056, 1.059910,
4.235427, -0.641706, 1.045742,
4.258800, 0.326299, 1.054258,
4.285132, 1.272205, 1.084424,
4.306720, -1.486428, 1.054163,
4.326306, 1.970350, 1.091681,
4.344784, 1.092711, 1.109810,
4.360785, -0.737387, 1.088547,
4.379800, 1.130672, 1.108023,
4.391306, -0.971113, 1.077717,
4.417774, 0.098995, 1.084081,
4.425464, 0.198285, 1.073902,
4.436649, 0.574773, 1.074880,
4.448636, -0.134133, 1.062447,
4.463400, -1.787364, 1.019920,
4.486573, 0.778529, 1.037801,
4.505222, -2.129751, 0.992726,
4.527133, -3.059808, 0.933149,
4.549878, -0.663595, 0.923504,
4.575318, 0.412928, 0.938224,
4.597419, -0.212208, 0.936874,
4.623935, -1.025370, 0.923615,
4.649856, 0.633824, 0.943221,
4.674279, 1.779315, 0.983877,
4.700649, 0.883031, 1.007703,
4.721627, 0.874218, 1.025592,
4.737932, -0.210315, 1.016852,
4.762296, -0.196686, 1.016458,
4.780438, 1.352461, 1.040958,
4.802635, 0.409443, 1.050080,
4.821504, -0.693776, 1.033694,
4.843908, 0.183136, 1.038639,
4.866878, -1.313758, 1.014102,
4.883542, 0.875756, 1.027665,
4.906776, 0.549973, 1.040881,
4.921199, 2.218550, 1.078569,
4.945251, 1.034353, 1.101256,
4.973485, 1.160786, 1.130116,
4.985572, -0.321669, 1.112925,
5.003401, -0.426589, 1.099608,
5.022514, -1.234541, 1.071655,
5.039485, -1.144163, 1.043970,
5.061306, 1.513328, 1.074742,
5.083422, -1.036125, 1.054198,
5.106832, -0.867300, 1.038710,
5.134223, -1.122144, 1.022336,
5.162763, -0.681993, 1.016219,
5.181985, -2.678982, 0.961153,
5.202934, 0.993391, 0.982328,
5.234193, 1.403283, 1.021380,
5.262256, -0.691430, 1.014625,
5.292991, -0.738963, 1.009674,
5.320282, -1.334733, 0.989531,
5.347529, -1.940741, 0.957628,
5.386029, 2.815174, 1.032509,
5.408858, 1.469028, 1.063612,
5.425740, -1.695457, 1.024974,
5.433515, 1.051987, 1.033135,
5.440816, 3.092907, 1.081486,
5.441483, 0.238762, 1.065284,
5.435121, 2.381873, 1.085381,
5.419266, 2.639532, 1.100926,
5.376879, 0.128363, 1.039935,
5.345081, -0.761563, 0.972744,
5.304401, 0.568590, 0.924794,
5.252873, -2.960803, 0.796585,
5.191654, -2.580909, 0.669040,
5.124262, 0.318638, 0.595988,
5.047104, -1.063916, 0.487175,
4.960536, -2.053845, 0.351518,
4.856555, -1.031097, 0.221964,
4.748284, 0.785970, 0.127139,
4.639060, -1.072651, -0.003896,
4.539602, -0.262100, -0.106530,
4.398256, -2.381721, -0.290552,
4.277127, -3.468273, -0.472813,
4.153651, -1.338601, -0.611135,
4.037580, -1.314992, -0.738962,
3.942956, -2.161845, -0.860150,
3.827996, -3.112672, -1.017862,
3.723807, -3.472820, -1.169067,
3.642992, 0.108187, -1.222720,
3.578550, -1.479681, -1.291012,
3.503330, -4.460821, -1.428124,
3.461638, -1.111354, -1.462647,
3.436759, -2.172545, -1.501226,
3.430948, -3.732361, -1.551543,
3.438812, -4.211838, -1.597043,
3.470955, -4.412042, -1.621842,
3.522452, -3.826701, -1.615473,
3.591116, -3.341670, -1.582706,
3.677677, -4.904140, -1.564305,
3.774645, -2.991333, -1.497817,
3.871742, -2.430743, -1.421321,
3.995013, -1.014529, -1.292379,
4.125483, -1.778458, -1.174240,
4.267842, -2.139530, -1.054034,
4.418765, -0.634890, -0.897747,
4.575986, -1.250356, -0.750723,
4.738554, -0.646438, -0.589320,
4.909078, -0.043489, -0.411290,
5.078757, -0.199647, -0.240771,
5.229687, -0.062578, -0.089296,
5.434980, 0.448178, 0.122641,
5.589394, 1.622641, 0.303966,
5.790450, 1.551687, 0.525955,
5.968056, 0.758343, 0.704657,
6.150071, 0.013164, 0.869202,
6.322957, 0.050372, 1.022253,
6.497124, -0.602928, 1.160434,
6.672292, 2.852528, 1.365939,
6.843549, 3.428410, 1.575021,
6.982213, 2.436871, 1.728149,
7.146557, -0.201826, 1.850606,
7.289995, 1.401007, 1.982184,
7.434459, 4.063724, 2.165389,
7.549770, 2.070780, 2.276501,
7.653650, 3.129092, 2.395356,
7.742155, 2.229753, 2.478779,
7.810751, 1.139532, 2.519218,
7.866540, 4.583437, 2.615176,
7.899607, 5.031245, 2.695903,
7.923128, 1.120591, 2.687447,
7.929922, 2.600707, 2.692371,
7.929840, 2.090225, 2.680247,
7.914900, 2.893250, 2.669866,
7.893189, 2.389256, 2.642977,
7.865096, 2.624276, 2.615072,
7.829746, -0.583377, 2.516460,
7.798554, 2.920947, 2.493982,
7.772552, 2.517759, 2.468975,
7.731339, -1.827958, 2.342648,
7.691083, 3.694139, 2.330227,
7.641047, -2.519262, 2.184201,
7.591143, 0.754894, 2.106710,
7.554896, 2.160950, 2.072273,
7.504283, -2.627574, 1.928674,
7.455338, -0.235471, 1.837426,
7.421322, 1.305330, 1.793448,
7.370860, -3.162560, 1.644875,
7.346114, -0.318996, 1.581346,
7.315513, 1.380997, 1.547351,
7.270098, -2.953351, 1.412830,
7.235779, 2.998461, 1.410910,
7.201411, -0.725333, 1.334505,
7.160252, -1.800036, 1.231478,
7.132712, 0.680560, 1.193471,
7.103360, 2.377793, 1.188393,
7.065229, -3.130512, 1.064646,
7.057849, -2.355409, 0.989013,
7.035242, 2.869755, 1.004472,
7.004419, -2.275494, 0.908666,
6.987171, 3.617006, 0.945930,
6.972366, -0.408503, 0.904332,
6.956814, 0.025039, 0.871505,
6.949924, 2.610152, 0.899526,
6.946703, 1.615332, 0.910686,
6.944731, -1.972508, 0.851089,
6.940426, -4.025387, 0.749340,
6.933349, 0.966572, 0.746749,
6.944224, -0.195387, 0.738565,
6.956703, -0.344647, 0.729130,
6.972239, 0.410569, 0.737984,
6.990488, 1.446212, 0.770033,
7.010496, -0.301161, 0.768216,
7.030748, 2.540396, 0.823508,
7.049819, -1.011322, 0.805500,
7.065870, -2.463773, 0.755844,
7.085511, -0.591379, 0.748148,
7.094440, 2.051025, 0.782956,
7.120559, -0.873216, 0.775429,
7.139480, -3.300650, 0.712451,
7.168160, 3.160691, 0.789522,
7.205719, 0.247528, 0.815490,
7.239675, -1.511432, 0.802227,
7.268399, -0.624874, 0.801836,
7.317876, 2.011237, 0.874511,
7.360824, 0.468130, 0.908472,
7.403947, 0.114965, 0.934862,
7.443566, 0.412622, 0.963245,
7.482301, -0.158262, 0.978774,
7.522903, -0.364452, 0.991700,
7.556647, 3.613004, 1.077195,
7.602312, 1.012633, 1.120655,
7.646076, -1.937608, 1.102379,
7.672287, 0.247759, 1.110973,
7.707643, 1.693354, 1.157270,
7.747989, -2.011345, 1.133437,
7.761334, -2.242707, 1.078993,
7.777269, 2.194028, 1.116909,
7.806396, -1.238172, 1.098352,
7.821497, -0.909980, 1.072984,
7.835684, -1.403211, 1.037363,
7.851183, 1.693661, 1.065678,
7.881418, -0.719483, 1.059605,
7.895415, 1.760669, 1.087344,
7.911685, 0.407370, 1.089689,
7.915480, -2.192487, 1.027765,
7.917147, -1.085855, 0.987126,
7.932154, 0.388015, 0.989851,
7.947534, -0.079561, 0.983534,
7.957332, -2.778220, 0.917902,
7.976238, -0.802219, 0.902027,
7.998833, -1.080289, 0.884524,
8.022328, -1.837505, 0.853109,
8.051520, 0.125305, 0.867161,
8.090455, 0.653343, 0.901040,
8.116891, -3.712547, 0.834675,
8.157480, 2.726188, 0.912283,
8.201715, 0.379125, 0.944970,
8.256259, -0.806446, 0.963396,
8.298282, -3.652856, 0.912253,
8.362485, -0.859041, 0.939746,
8.448563, -1.302205, 0.979264,
8.520560, -2.403551, 0.982165,
8.611130, 0.806616, 1.067412,
8.713638, 0.269842, 1.151919,
8.813808, -3.996666, 1.147114,
8.959874, -0.855522, 1.250206,
9.246572, -3.239480, 1.441375,
9.558853, 0.692143, 1.732427,
9.777406, 1.927282, 1.950506,
10.021798, 0.837591, 2.167752,
10.320362, 2.581563, 2.468622,
10.501325, -0.793322, 2.580726,
10.669574, 2.120241, 2.736400,
10.776457, 1.490272, 2.816224,
10.886837, 2.740285, 2.922877,
10.991804, 4.092656, 3.049140,
11.064398, 0.707423, 3.073447,
11.171385, 4.088610, 3.198598,
11.260932, 3.343219, 3.289247,
11.323862, 1.737232, 3.319878,
11.413549, 4.831240, 3.437999,
11.507259, 3.994916, 3.540973,
11.578999, 1.920979, 3.578877,
11.707704, 5.027797, 3.733987,
11.795424, -4.518609, 3.654902,
11.912348, -0.112912, 3.694130,
12.027600, 8.259784, 3.898391,
12.139140, -0.983474, 3.910063,
12.287076, 5.879462, 4.094428,
12.429190, -1.170163, 4.128407,
12.569012, 5.058832, 4.284042,
12.726477, 3.569492, 4.424067,
12.843070, -2.749846, 4.394850,
13.032369, 7.853645, 4.649539,
