-0.085462, -0.095192, -0.077503
-0.085181, -0.105490, -0.077787
-0.084890, -0.118819, -0.078323
-0.084593, -0.114419, -0.078754
-0.084314, -0.087742, -0.078660
-0.084041, -0.083318, -0.078485
-0.083765, -0.016593, -0.076977
-0.083466, -0.009127, -0.075327
-0.083183, -0.075928, -0.075062
-0.082918, -0.078886, -0.074878
-0.082704, -0.092242, -0.075016
-0.082526, -0.163700, -0.076616
-0.082341, -0.110252, -0.077107
-0.082149, -0.110252, -0.077582
-0.081995, -0.125131, -0.078382
-0.081868, -0.035538, -0.077400
-0.081704, -0.023914, -0.076170
-0.081497, -0.029885, -0.075041
-0.081306, -0.016513, -0.073684
-0.081110, -0.016513, -0.072348
-0.080897, -0.095192, -0.072596
-0.080675, -0.095192, -0.072830
-0.080451, -0.006034, -0.071275
-0.080207, -0.006034, -0.069731
-0.079896, 0.040182, -0.067228
-0.079616, 0.040182, -0.064805
-0.079349, -0.058125, -0.064410
-0.079075, -0.058125, -0.064016
-0.078788, -0.105710, -0.064569
-0.078477, -0.105710, -0.065087
-0.078181, -0.172395, -0.066943
-0.077940, -0.172395, -0.068816
-0.077755, -0.119096, -0.069640
-0.077621, -0.119096, -0.070498
-0.077578, -0.128232, -0.071610
-0.077653, -0.128232, -0.072816
-0.077716, -0.281703, -0.077055
-0.077724, -0.280266, -0.081128
-0.077636, -0.213158, -0.083682
-0.077473, -0.246405, -0.086777
-0.077259, -0.219708, -0.089225
-0.076910, -0.226919, -0.091637
-0.076714, -0.160268, -0.092818
-0.076603, -0.078939, -0.092432
-0.076552, -0.078939, -0.092112
-0.076508, -0.129382, -0.092814
-0.076472, -0.129382, -0.093510
-0.076458, -0.239602, -0.096419
-0.076445, -0.239602, -0.099269
-0.076393, -0.193310, -0.101100
-0.076320, -0.193310, -0.102872
-0.076218, -0.058116, -0.101877
-0.076077, -0.058116, -0.100863
-0.075930, -0.116151, -0.101025
-0.075775, -0.116151, -0.101176
-0.075716, -0.034398, -0.099782
-0.075702, -0.034398, -0.098461
-0.075711, -0.084859, -0.098198
-0.075705, -0.084859, -0.097925
-0.075713, -0.105822, -0.098091
-0.075729, -0.105822, -0.098261
-0.075745, -0.037299, -0.097058
-0.075791, -0.037299, -0.095908
-0.075829, 0.019091, -0.093645
-0.075830, 0.019091, -0.091391
-0.075817, 0.088306, -0.087784
-0.075781, 0.088306, -0.084227
-0.075716, 0.007751, -0.082324
-0.075635, 0.007751, -0.080444
-0.075607, -0.067069, -0.080148
-0.075601, -0.067069, -0.079880
-0.075632, -0.167046, -0.081654
-0.075685, -0.167046, -0.083414
-0.075716, -0.199739, -0.085771
-0.075691, -0.199739, -0.088026
-0.075588, -0.308002, -0.092325
-0.075456, -0.308002, -0.096509
-0.075354, -0.319404, -0.100867
-0.075281, -0.319404, -0.105166
-0.075193, -0.156114, -0.106099
-0.075089, -0.156114, -0.106997
-0.074979, -0.309429, -0.110938
-0.074891, -0.309429, -0.114821
-0.074803, -0.269263, -0.117824
-0.074701, -0.269263, -0.120753
-0.074583, 0.029619, -0.117630
-0.074487, 0.029619, -0.114591
-0.074420, -0.034315, -0.112919
-0.074324, -0.034315, -0.111253
-0.074160, -0.040279, -0.109673
-0.073977, -0.241046, -0.112121
-0.073786, -0.258319, -0.114858
-0.073623, -0.178216, -0.115965
-0.073476, -0.159258, -0.116687
-0.073295, 0.068246, -0.112811
-0.073153, 0.062191, -0.109172
-0.073042, -0.004639, -0.106972
-0.072925, -0.027015, -0.105258
-0.072814, -0.200257, -0.107050
-0.072660, -0.179937, -0.108357
-0.072457, -0.059600, -0.107182
-0.072160, -0.022286, -0.105194
-0.071739, 0.018045, -0.102316
-0.071195, 0.034707, -0.099043
-0.070628, -0.100101, -0.098508
-0.070110, -0.100101, -0.098032
-0.069666, -0.279783, -0.101232
-0.069258, -0.279783, -0.104403
-0.068843, -0.240252, -0.106714
-0.068405, -0.240252, -0.108955
-0.067910, -0.035808, -0.107007
-0.067340, -0.035808, -0.105025
-0.066717, -0.156332, -0.105440
-0.066054, -0.156332, -0.105808
-0.065334, -0.193310, -0.106853
-0.064345, -0.259442, -0.108936
-0.063704, -0.140187, -0.108933
-0.063127, -0.138714, -0.108963
-0.062587, -0.246192, -0.111178
-0.062043, -0.172966, -0.111881
-0.061448, -0.065556, -0.110371
-0.060789, -0.065556, -0.108829
-0.060102, -0.050684, -0.106993
-0.059389, -0.050684, -0.105167
-0.058611, -0.269263, -0.107687
-0.057784, -0.269263, -0.110108
-0.056904, -0.212480, -0.111294
-0.056034, -0.212480, -0.112465
-0.055183, -0.101080, -0.111403
-0.054339, -0.101080, -0.110370
-0.053436, -0.159034, -0.110457
-0.052458, -0.159034, -0.110471
-0.051458, -0.339050, -0.114062
-0.050468, -0.339050, -0.117592
-0.049457, -0.279303, -0.119836
-0.048396, -0.279303, -0.121985
-0.047333, -0.273104, -0.123966
-0.046321, -0.273104, -0.125956
-0.045367, -0.382738, -0.130157
-0.044453, -0.382738, -0.134313
-0.043523, -0.133952, -0.133395
-0.042546, -0.133952, -0.132448
-0.041571, 0.026779, -0.128308
-0.040489, 0.026779, -0.124146
-0.039474, -0.223314, -0.125134
-0.038425, -0.223314, -0.126070
-0.037346, -0.308002, -0.128652
-0.036263, -0.308002, -0.131178
-0.035148, -0.095279, -0.129366
-0.034025, -0.095279, -0.127584
-0.032889, 0.051622, -0.122887
-0.031735, 0.051622, -0.118266
-0.030694, 0.148494, -0.111910
-0.029682, 0.148494, -0.105711
-0.028664, 0.177762, -0.099044
-0.027539, 0.097162, -0.094016
-0.026491, -0.031282, -0.091735
-0.025402, -0.031282, -0.089459
-0.024301, -0.061084, -0.087812
-0.023198, -0.141283, -0.087801
-0.022088, -0.176241, -0.088481
-0.020961, -0.189537, -0.089399
-0.019784, -0.173596, -0.089928
-0.018521, -0.066983, -0.088233
-0.017250, -0.053659, -0.086295
-0.015985, -0.026958, -0.083869
-0.014729, -0.028447, -0.081529
-0.013417, -0.148599, -0.081585
-0.012110, -0.139818, -0.081469
-0.010840, -0.166564, -0.081926
-0.009529, -0.166564, -0.082334
-0.008200, -0.222595, -0.083837
-0.006890, -0.222595, -0.085329
-0.005599, -0.257885, -0.087514
-0.004307, -0.257885, -0.089656
-0.003001, -0.096665, -0.088515
-0.001637, -0.096665, -0.087342
-0.000387, -0.132483, -0.087020
0.000843, -0.132483, -0.086724
0.002092, -0.155897, -0.086883
0.003474, -0.155897, -0.086909
0.004949, -0.144212, -0.086610
0.006458, -0.144212, -0.086283
0.008708, -0.084993, -0.084052
0.010208, -0.101282, -0.082926
0.011709, 0.179860, -0.076200
0.013076, 0.150693, -0.070323
0.014455, 0.177335, -0.064018
0.015855, 0.155922, -0.058247
0.017234, 0.049677, -0.054738
0.018545, 0.082851, -0.050701
0.019807, 0.042796, -0.047594
0.020992, 0.042796, -0.044625
0.022148, 0.046021, -0.041679
0.023284, 0.046021, -0.038812
0.024447, 0.036776, -0.036160
0.025739, 0.036776, -0.033435
0.027007, -0.009127, -0.031707
0.028249, -0.009127, -0.030037
0.029479, -0.019501, -0.028622
0.030679, -0.019501, -0.027263
0.031872, -0.078780, -0.027124
0.033011, -0.078780, -0.027042
0.034151, -0.153801, -0.028459
0.035287, -0.153801, -0.029853
0.036449, -0.186364, -0.031844
0.037615, -0.186364, -0.033792
0.038745, -0.133612, -0.034681
0.039751, -0.133612, -0.035674
0.040696, 0.033956, -0.033356
0.041631, 0.033956, -0.031093
0.042555, -0.041770, -0.030401
0.043441, -0.041770, -0.029759
0.044312, -0.123508, -0.030781
0.045855, -0.138174, -0.031417
0.046822, -0.031424, -0.030469
0.047662, -0.043302, -0.029903
0.048459, -0.056619, -0.029656
0.049242, -0.055140, -0.029398
0.050050, -0.188376, -0.031786
0.056467, -0.040252, -0.025666
0.057371, -0.001533, -0.024298
0.058218, -0.001533, -0.023013
0.059015, 0.191695, -0.017937
0.059748, 0.191695, -0.013026
0.060428, -0.075882, -0.013618
0.061119, -0.075882, -0.014185
0.061840, -0.308887, -0.019373
0.062549, -0.308887, -0.024468
0.063265, -0.208135, -0.027440
0.064020, -0.208135, -0.030313
0.067334, -0.118819, -0.028837
0.068013, -0.105380, -0.029701
0.068669, -0.105380, -0.030573
0.069313, -0.096573, -0.031261
0.069919, -0.123213, -0.032507
0.070552, -0.118819, -0.033613
0.071240, -0.065506, -0.033576
0.071914, -0.029834, -0.032841
0.072469, -0.016434, -0.031969
0.072918, -0.010438, -0.031098
0.075093, -0.068460, -0.029714
0.075671, -0.068460, -0.029922
0.076165, -0.092242, -0.030685
0.078378, -0.092242, -0.029747
0.078769, -0.104234, -0.030853
0.079169, -0.102759, -0.031899
0.079667, 0.004355, -0.030686
0.080214, -0.012115, -0.029779
0.083169, -0.043257, -0.027153
0.083771, -0.043257, -0.026885
0.084276, 0.038279, -0.025086
0.084787, 0.038279, -0.023319
0.087470, 0.017741, -0.019868
0.087934, -0.208135, -0.023179
0.089433, 0.019246, -0.020861
0.089780, 0.091341, -0.018277
0.091608, 0.091341, -0.014294
0.092128, -0.142748, -0.016353
0.092603, -0.142748, -0.018415
0.093057, 0.043207, -0.016738
0.095208, 0.056851, -0.013158
0.095676, -0.096756, -0.014371
0.096188, -0.096756, -0.015517
0.098891, -0.056625, -0.013690
0.099498, -0.043281, -0.013687
0.100162, 0.041289, -0.011937
0.100870, 0.041289, -0.010179
0.104440, 0.109550, -0.004286
0.105108, 0.051622, -0.002513
0.108638, 0.051622, 0.002029
0.109334, -0.029936, 0.002072
0.110011, -0.029936, 0.002096
0.113669, -0.117353, 0.003291
0.114332, -0.144020, 0.000995
0.114952, -0.110013, -0.000617
0.118494, -0.096756, 0.000930
0.119297, -0.118957, -0.000680
0.123034, -0.118957, 0.000616
0.124146, -0.535101, -0.009008
0.125281, -1.189697, -0.031509
0.130482, -1.181156, -0.049405
0.124827, -47.008625, -0.994131
0.120255, -56.849899, -2.115728
0.116074, -56.849899, -3.214509
0.113309, -47.612930, -4.105187
0.111245, -47.612930, -4.977365
0.109694, -13.664870, -5.152634
0.109064, -13.664870, -5.323496
0.109078, 25.718449, -4.702643
0.109327, 25.718449, -4.093977
0.109311, 31.950142, -3.373111
0.109152, 31.950142, -2.666801
0.109629, 12.992914, -2.353139
0.110654, 12.992914, -2.045214
0.111904, -0.056637, -2.004217
0.113070, -0.056637, -1.964124
0.113901, -3.445312, -1.992933
0.113766, -3.445312, -2.022112
0.112210, -7.898057, -2.141156
0.109661, -7.898057, -2.258792
0.107258, -9.065723, -2.397286
0.105564, -9.065723, -2.532315
0.104847, -4.816308, -2.578698
0.104443, -4.816308, -2.623845
0.104405, 8.992189, -2.391562
0.104861, 8.992189, -2.163440
0.105484, 19.890383, -1.721753
0.106025, 19.890383, -1.288980
0.106543, 19.988438, -0.862924
0.107402, 19.988438, -0.445055
0.108675, 17.819345, -0.078520
0.110145, 17.819345, 0.280878
0.111801, 16.758942, 0.612063
0.115288, 16.758942, 0.938417
0.116465, 14.866465, 1.218132
0.117402, 14.875616, 1.492200
0.117832, 7.862043, 1.620018
0.118154, 7.820146, 1.744336
0.118479, 2.945831, 1.768685
0.118946, 2.922111, 1.792211
0.119515, 5.058439, 1.858093
0.120197, 5.111084, 1.923821
0.121005, 6.930349, 2.024744
0.121914, 6.792205, 2.120984
0.122931, 7.152236, 2.222605
0.123932, 7.152236, 2.322179
0.124849, 5.723963, 2.391113
0.126065, 5.459633, 2.453675
0.126767, 3.804666, 2.481383
0.127400, 3.870570, 2.509786
0.127983, 1.685179, 2.493866
0.128474, 1.722950, 2.478929
0.128846, 0.522241, 2.440160
0.129131, 0.485119, 2.401338
0.129366, -0.782189, 2.337897
0.129606, -0.795298, 2.275469
0.129890, -1.864366, 2.192951
0.130160, -1.864366, 2.112069
0.130379, -1.718508, 2.035672
0.130546, -1.718508, 1.960753
0.130611, -1.878451, 1.884032
0.130537, -1.878451, 1.808710
0.130156, -3.229021, 1.707581
0.129491, -3.229021, 1.608198
0.128615, -7.479389, 1.425587
0.127579, -7.479389, 1.246472
0.126535, -12.915576, 0.962209
0.124718, -12.926306, 0.682658
0.123263, -15.631361, 0.354951
0.121857, -15.633512, 0.033804
0.120566, -18.181143, -0.331759
0.119172, -18.159449, -0.689680
0.117354, -13.690727, -0.951482
0.115141, -13.683899, -1.208299
0.112693, -7.436962, -1.335272
0.110238, -7.437702, -1.459726
0.107873, -4.943468, -1.531718
0.105842, -4.943468, -1.601944
0.104057, -0.588034, -1.583415
0.102593, -0.588034, -1.564943
0.101398, 5.933063, -1.416154
0.100303, 5.933063, -1.270242
0.099237, 6.602754, -1.113827
0.098237, 6.602754, -0.960475
0.097374, 1.354549, -0.915021
0.096860, 1.354549, -0.870133
0.096711, 4.763724, -0.757602
0.096701, 4.763724, -0.647185
0.096588, 13.211233, -0.370127
0.096330, 13.211233, -0.098753
0.095839, 8.679014, 0.076321
0.095083, 8.679014, 0.247634
0.093907, -3.753379, 0.166462
0.092509, -3.753379, 0.086694
0.091090, -5.963574, -0.035702
0.089734, -5.963574, -0.155588
0.088556, -2.607642, -0.205783
0.087577, -2.607642, -0.254780
0.086686, 2.016445, -0.210229
0.085804, 2.016445, -0.166560
0.084848, 1.734353, -0.129478
0.083883, 3.428999, -0.059255
0.083017, 3.470232, 0.010487
0.082269, 2.568280, 0.060909
0.081566, 2.493405, 0.108871
0.080953, 2.888690, 0.163867
0.080450, 2.841603, 0.216928
0.079932, 5.336857, 0.318819
0.079436, 5.409555, 0.420148
0.078985, 8.331072, 0.577924
0.078575, 8.347717, 0.732918
0.078263, 7.329640, 0.864547
0.077997, 7.267485, 0.992345
0.077745, 5.601441, 1.084280
0.077481, 5.637174, 1.175079
0.077213, 5.481863, 1.260952
0.076955, 5.481863, 1.345117
0.076688, 3.847870, 1.394911
0.076364, 3.847870, 1.443653
0.075993, 1.779760, 1.450011
0.075600, 1.779760, 1.456221
0.075207, 0.954235, 1.445796
0.074800, 0.954235, 1.435566
0.072572, 0.776099, 1.420193
0.072313, 0.776099, 1.407058
0.072120, 1.325945, 1.405246
0.072023, 1.325945, 1.403566
0.072000, 2.279102, 1.421054
0.072007, 2.279102, 1.438221
0.072072, 1.876034, 1.447042
0.072176, 1.876034, 1.455723
0.072281, 1.099553, 1.448702
0.072362, 1.099553, 1.441799
0.072383, 1.198128, 1.436946
0.072345, 1.198128, 1.432132
0.072262, 1.489699, 1.433203
0.072172, 1.489699, 1.434244
0.072067, 1.377331, 1.433003
0.072044, 1.377331, 1.431867
0.072124, 1.320798, 1.429724
0.072211, 1.320798, 1.427631
0.072262, 1.355007, 1.426228
0.072268, 1.128967, 1.420289
0.072260, 1.132482, 1.414525
0.072244, 0.799491, 1.402208
0.072235, 0.776013, 1.389676
0.072211, 0.815870, 1.378177
0.072194, 0.827654, 1.367150
0.072185, 1.000565, 1.359809
0.072184, 1.009202, 1.352796
0.072227, 1.035821, 1.346499
0.072322, 1.039294, 1.340448
0.072432, 0.826148, 1.330269
0.072527, 0.821086, 1.320178
0.072584, 0.727835, 1.308388
0.072620, 0.727835, 1.296812
0.072686, 0.711225, 1.285164
0.072729, 0.711225, 1.273728
0.072683, 0.586392, 1.259937
0.072608, 0.586392, 1.246392
0.072510, 0.417393, 1.229716
0.072427, 0.417393, 1.213388
0.072337, 0.345961, 1.195952
0.072209, 0.345961, 1.178827
0.072097, 0.406604, 1.163272
0.071992, 0.406604, 1.148035
0.071880, 0.248310, 1.129931
0.071775, 0.248310, 1.112196
0.071744, -0.006034, 1.089802
0.071775, -0.006034, 1.067915
0.071826, 0.023928, 1.047085
0.071818, 0.023928, 1.026614
0.071748, 0.101419, 1.008042
0.071650, 0.101419, 0.989813
0.071571, -0.046202, 0.969015
0.071517, 0.033939, 0.950261
0.071471, -0.049196, 0.930227
0.071404, -0.049196, 0.910572
0.071321, 0.032451, 0.892928
0.071193, 0.032451, 0.875594
0.071024, 0.001472, 0.857946
0.070844, 0.001472, 0.840640
0.070664, 0.056148, 0.824773
0.070514, 0.056148, 0.809254
0.070423, 0.059169, 0.794163
0.070310, 0.059169, 0.779353
0.070093, 0.071278, 0.764978
0.069823, 0.071278, 0.750840
0.069563, 0.211686, 0.739802
0.069328, 0.211686, 0.729010
0.069135, 0.244561, 0.719132
0.068947, 0.244561, 0.709456
0.068730, 0.014589, 0.695346
0.068506, 0.014589, 0.681511
0.068266, -0.220798, 0.663230
0.068013, -0.220798, 0.645301
0.067757, -0.142371, 0.629297
0.067451, -0.142371, 0.613563
0.067121, -0.095103, 0.599067
0.066817, -0.095103, 0.584886
0.066534, -0.047733, 0.571956
0.066257, -0.047733, 0.559290
0.065979, 0.174751, 0.551328
0.065682, 0.174751, 0.543505
0.065370, 0.197343, 0.536276
0.065025, 0.197343, 0.529159
0.064698, 0.135523, 0.520966
0.064398, 0.135523, 0.512963
0.064057, -0.043236, 0.501505
0.063572, -0.043236, 0.490135
0.063303, -0.068522, 0.478698
0.063079, -0.068522, 0.467535
0.062863, 0.004232, 0.458057
0.062611, 0.004232, 0.448733
0.062313, -0.009127, 0.439284
0.061986, -0.009127, 0.429995
0.061635, 0.162942, 0.424310
0.061310, 0.162942, 0.418764
0.060990, 0.255692, 0.415189
0.060692, 0.255692, 0.411707
0.060438, 0.032268, 0.403869
0.060243, 0.032268, 0.396246
0.060078, -0.169481, 0.384770
0.059891, -0.169481, 0.373502
0.059639, -0.212480, 0.361535
0.059282, -0.212480, 0.349705
0.058904, -0.166324, 0.339014
0.058527, -0.166324, 0.328537
0.058208, -0.161953, 0.318415
0.057965, -0.068491, 0.310439
0.057771, -0.049196, 0.303056
0.057555, -0.169727, 0.293389
0.057272, -0.155084, 0.284142
0.057016, -0.141658, 0.275375
0.056801, -0.156332, 0.266530
0.056584, 0.017741, 0.261342
0.056353, -0.000259, 0.255884
0.056129, -0.013608, 0.250274
0.055950, 0.005856, 0.245210
0.055771, -0.101282, 0.238105
0.055533, -0.182929, 0.229451
0.055300, -0.089444, 0.222845
0.055107, -0.009877, 0.218001
0.054929, -0.212819, 0.209210
0.054801, -0.212819, 0.200645
0.054763, -0.281703, 0.190960
0.054807, -0.281703, 0.181551
0.054866, -0.056650, 0.176843
0.054872, -0.056650, 0.172180
0.054834, -0.020854, 0.168282
0.054757, -0.020854, 0.164424
0.054674, -0.233821, 0.156377
0.054577, -0.233821, 0.148478
0.054465, -0.263959, 0.140120
0.054360, -0.263959, 0.131935
0.054202, -0.197667, 0.125189
0.054001, -0.197667, 0.118534
0.053805, -0.139818, 0.113176
0.053625, -0.139818, 0.107939
0.053422, -0.133952, 0.102903
0.053214, -0.133952, 0.097961
0.052982, -0.194763, 0.091880
0.052803, -0.194763, 0.085971
0.052653, -0.336813, 0.077369
0.052548, -0.336813, 0.068982
0.052472, -0.292254, 0.061683
0.052419, -0.292254, 0.054552
0.052344, -0.174364, 0.049900
0.052290, -0.174364, 0.045362
0.052222, -0.123508, 0.041918
0.052095, -0.123508, 0.038486
0.051938, -0.062567, 0.036310
0.051765, -0.062567, 0.034163
0.051570, -0.078939, 0.031710
0.051376, -0.078939, 0.029307
0.051235, -0.052173, 0.027540
0.051197, -0.052173, 0.025907
0.051233, -0.074493, 0.023935
0.051262, -0.074493, 0.021994
0.051260, -0.092242, 0.019708
0.051237, -0.132315, 0.016645
0.051184, -0.162946, 0.013001
0.051116, -0.149652, 0.009681
0.051047, -0.129222, 0.006836
0.050995, 0.070748, 0.008063
0.050949, 0.091957, 0.009696
0.050962, 0.185524, 0.013226
0.051028, 0.173215, 0.016490
0.051079, 0.013090, 0.016472
0.051108, 0.008595, 0.016342
0.051136, -0.098138, 0.014081
0.051151, -0.104021, 0.011733
0.051121, -0.117353, 0.009122
0.051045, -0.108542, 0.006694
0.050970, -0.055143, 0.005384
0.050939, -0.055143, 0.004143
0.050983, -0.038790, 0.003327
0.051049, -0.038790, 0.002549
0.051122, 0.044511, 0.003460
0.051239, 0.044511, 0.004396
0.051379, 0.053131, 0.005508
0.051467, 0.053131, 0.006547
0.051503, 0.042796, 0.007307
0.051539, 0.042796, 0.008052
0.051627, 0.183450, 0.011646
0.051729, 0.183450, 0.015183
0.051912, 0.256109, 0.020180
0.052148, 0.256109, 0.025130
0.052399, 0.138184, 0.027637
0.052627, 0.138184, 0.030072
0.052774, -0.105490, 0.027504
0.052902, -0.105490, 0.024970
0.053196, -0.126139, 0.022236
0.053471, -0.126139, 0.019538
0.053736, -0.175565, 0.015895
0.053965, -0.175565, 0.012291
0.054164, -0.193908, 0.008362
0.054356, -0.193908, 0.004505
0.054587, -0.135593, 0.001929
0.054904, -0.135593, -0.000511
0.055281, -0.116018, -0.002451
0.055696, -0.116018, -0.004316
0.056110, 0.018936, -0.003445
0.056495, 0.018936, -0.002621
0.056848, 0.156811, 0.000914
0.057194, 0.156811, 0.004372
0.057556, 0.026779, 0.005174
0.057947, 0.026779, 0.005989
0.058345, -0.218614, 0.001887
0.058787, -0.218614, -0.002089
0.059256, -0.209254, -0.005773
0.059760, -0.209254, -0.009349
0.060197, -0.046233, -0.009658
0.060603, -0.046233, -0.009992
0.060983, 0.035461, -0.008710
0.061328, 0.035461, -0.007489
0.061611, -0.025467, -0.007571
0.061876, -0.025467, -0.007670
0.062157, -0.096756, -0.009175
0.062476, -0.096756, -0.010615
0.062839, -0.159484, -0.013237
0.063199, -0.159484, -0.015808
0.063547, -0.277389, -0.020699
0.063910, -0.277389, -0.025477
0.064272, -0.292162, -0.030456
0.064581, -0.292162, -0.035387
0.064884, -0.289310, -0.040169
0.065188, -0.155897, -0.042186
0.065501, -0.122185, -0.043479
0.065811, 0.011869, -0.042068
0.066107, 0.013374, -0.040669
0.066432, -0.013437, -0.039806
0.066722, -0.017932, -0.039084
0.066980, -0.111728, -0.040284
0.067202, -0.135246, -0.041966
0.067380, -0.081841, -0.042589
0.067520, -0.077408, -0.043148
0.067668, -0.077408, -0.043689
0.067837, -0.071487, -0.044078
0.068052, -0.098231, -0.044951
0.068281, -0.099707, -0.045822
0.068528, -0.113076, -0.046925
0.068812, -0.090926, -0.047526
0.069042, 0.056616, -0.045218
0.069190, 0.133316, -0.041503
0.069285, 0.062191, -0.039336
0.069336, 0.050115, -0.037497
0.069386, -0.029936, -0.037296
0.069452, -0.029936, -0.037085
0.069540, 0.044511, -0.035366
0.069687, 0.044511, -0.033625
0.069857, -0.120425, -0.035194
0.070099, -0.120425, -0.036661
0.070390, -0.397490, -0.043593
0.070663, -0.397490, -0.050403
0.070878, -0.382738, -0.056840
0.071061, -0.382738, -0.063178
0.071231, -0.152770, -0.064803
0.071394, -0.152770, -0.066403
0.071542, -0.365822, -0.072246
0.071689, -0.365822, -0.077973
0.071859, -0.418748, -0.084623
0.072051, -0.418748, -0.091117
0.072205, -0.242489, -0.093993
0.072332, -0.242489, -0.096839
0.072478, -0.286949, -0.100498
0.072626, -0.286949, -0.104082
0.072772, -0.403834, -0.109934
0.072889, -0.403834, -0.115697
0.073022, -0.215718, -0.117567
0.073163, -0.215718, -0.119392
0.073347, -0.096848, -0.118761
0.073572, -0.096848, -0.118102
0.073713, -0.087887, -0.117360
0.073847, -0.087887, -0.116639
0.074010, 0.016386, -0.113819
0.074217, 0.016386, -0.111012
0.074461, -0.144793, -0.111448
0.074690, -0.144793, -0.111891
0.074859, -0.138896, -0.112265
0.074933, -0.165819, -0.113264
0.074902, -0.183399, -0.114697
0.074861, -0.102863, -0.114500
0.074889, -0.113203, -0.114446
0.075015, -0.073010, -0.113495
0.075207, -0.084859, -0.112733
0.075421, -0.098231, -0.112234
0.075620, -0.090846, -0.111611
0.075813, -0.131014, -0.111810
0.075982, -0.206511, -0.113539
0.076173, -0.220772, -0.115496
0.076387, -0.162107, -0.116219
0.076556, -0.295526, -0.119639
0.076660, -0.298379, -0.123112
0.076726, -0.258319, -0.125752
0.076784, -0.258319, -0.128346
0.076887, -0.401768, -0.133713
0.077026, -0.401768, -0.138938
0.077210, -0.260632, -0.141192
0.077431, -0.260632, -0.143364
0.077600, 0.033956, -0.139652
0.077674, 0.033956, -0.136108
0.077717, -0.071450, -0.134772
0.077767, -0.071450, -0.133456
0.077789, -0.080363, -0.132374
0.077810, -0.080363, -0.131313
0.077846, -0.043281, -0.129517
0.077859, -0.043281, -0.127779
0.077910, -0.105822, -0.127290
0.078013, -0.105822, -0.126760
0.078174, -0.154868, -0.127164
0.078322, -0.154868, -0.127573
0.078432, -0.152980, -0.127973
0.078545, -0.152980, -0.128363
0.078628, -0.023914, -0.126192
0.078776, -0.023914, -0.124002
0.078984, -0.052169, -0.122362
0.079168, -0.052169, -0.120777
0.079301, -0.183399, -0.121899
0.079397, -0.183399, -0.123035
0.079515, -0.086407, -0.122187
0.079656, -0.086407, -0.121333
0.079812, 0.063455, -0.117485
0.079997, 0.063455, -0.113684
0.080220, -0.050698, -0.112207
0.080533, -0.050698, -0.110669
0.080730, -0.245373, -0.113171
0.080907, -0.245373, -0.115641
0.081078, -0.140371, -0.115968
0.081294, -0.140371, -0.116244
0.081508, -0.040252, -0.114515
0.081709, -0.040252, -0.112832
