2.235221, 0.000000
2.197167, 0.000000
2.160513, 0.000000
2.124548, 0.000000
2.090010, 0.000000
2.058177, 0.000000
2.027106, 0.000000
1.998713, 0.000000
1.969455, 0.000000
1.941138, 0.000000
1.914349, 0.000000
1.893823, 0.000000
1.865614, 0.000000
1.840353, 0.000000
1.819688, 0.000000
1.801132, 0.000000
1.782248, 0.000000
1.765148, 0.000000
1.745772, 0.000000
1.727242, 0.000000
1.711081, 0.000000
1.688779, 0.000000
1.670167, 0.000000
1.652308, 0.000000
1.631690, 0.000000
1.612029, 0.000000
1.592161, 0.000000
1.570393, 0.000000
1.550329, 0.000000
1.532028, 0.000000
1.515344, 0.000000
1.493690, 0.000000
1.470322, 0.000000
1.448857, 0.000000
1.426403, 0.000000
1.404202, 0.000000
1.385621, 0.000000
1.366958, 0.000000
1.346653, 0.000000
1.328696, 0.000000
1.308956, 0.000000
1.296826, 0.000000
1.282795, 0.000000
1.280964, 0.000000
1.274769, 0.000000
1.267227, 0.000000
1.261703, 0.000000
1.258072, 0.000000
1.254576, 0.000000
1.247650, 0.000000
1.238757, 0.000000
1.227014, 0.000000
1.219815, 0.000000
1.211995, 0.000000
1.201054, 0.000000
1.191380, 0.000000
1.178635, 0.000000
1.167619, 0.000000
1.156438, 0.000000
1.148959, 0.000000
1.147494, 0.000000
1.142780, 0.000000
1.135541, 0.000000
1.125563, 0.000000
1.129652, 0.000000
1.133422, 0.000000
1.132324, 0.000000
1.132253, 0.000000
1.132760, 0.000000
1.131030, 0.000000
1.125369, 0.000000
1.123484, 0.000000
1.116523, 0.000000
1.107836, 0.000000
1.097415, 0.000000
1.089920, 0.000000
1.079199, 0.000000
1.065235, 0.000000
1.053324, 0.000000
1.047204, 0.000000
1.041703, 0.000000
1.034082, 0.000000
1.031948, 0.000000
1.032636, 0.000000
1.033952, 0.000000
1.040515, 0.000000
1.048875, 0.000000
1.053049, 0.000000
1.061163, 0.000000
1.063224, 0.000000
1.068758, 0.000000
1.070834, 0.000000
1.065892, 0.000000
1.059652, 0.000000
1.056453, 0.000000
1.070738, 0.000000
1.076227, 0.000000
1.086519, 0.000000
1.111450, 0.000000
1.064824, 0.000000
1.105047, 0.000000
1.066834, 0.000000
1.157158, 0.000000
1.319091, 0.000000
1.290163, 0.000000
1.236666, 0.000000
1.240325, 0.000000
1.294866, 0.000000
1.284604, 0.000000
1.287866, 0.000000
1.310373, 0.000000
1.367579, 0.000000
1.417713, 0.000000
1.498025, 0.000000
1.490561, 0.000000
1.370313, 0.000000
1.354325, 0.000000
1.551659, 0.000000
1.154534, 0.000000
1.376190, 0.000000
1.053554, 0.000000
1.320381, 0.000000
1.096829, 0.000000
1.087220, 0.000000
1.168906, 0.000000
0.791816, 0.000000
1.104799, 0.000000
1.251356, 0.000000
0.973048, 0.000000
1.211351, 0.000000
1.508991, 0.000000
1.099923, 0.000000
0.784581, 0.000000
1.317399, 0.000000
1.176232, 0.000000
0.835103, 0.000000
1.141227, 0.000000
1.424716, 0.000000
0.913102, 0.000000
0.512582, 0.000000
1.033777, 0.000000
1.329272, 0.000000
0.870206, 0.000000
1.165613, 0.000000
1.582949, 0.000000
1.402254, 0.000000
0.988295, 0.000000
1.148712, 0.000000
1.544644, 0.000000
1.429014, 0.000000
1.216213, 0.000000
1.253029, 0.000000
1.417274, 0.000000
1.487437, 0.000000
1.204841, 0.000000
0.926057, 0.000000
1.078041, 0.000000
1.172934, 0.000000
1.075996, 0.000000
0.978565, 0.000000
0.901238, 0.000000
1.109931, 0.000000
1.142395, 0.000000
0.953557, 0.000000
0.801838, 0.000000
0.966918, 0.000000
1.046280, 0.000000
1.006100, 0.000000
0.808054, 0.000000
0.763193, 0.000000
0.795173, 0.000000
0.761485, 0.000000
0.827908, 0.000000
0.814318, 0.000000
0.786519, 0.000000
0.856530, 0.000000
0.947294, 0.000000
0.912368, 0.000000
0.879754, 0.000000
1.034704, 0.000000
1.006511, 0.000000
0.966405, 0.000000
0.897286, 0.000000
0.943387, 0.000000
0.982904, 0.000000
0.789713, 0.000000
0.793560, 0.000000
0.823813, 0.000000
1.002657, 0.000000
1.037683, 0.000000
0.941839, 0.000000
0.932498, 0.000000
1.083329, 0.000000
1.202046, 0.000000
1.125952, 0.000000
1.129873, 0.000000
1.321029, 0.000000
1.458049, 0.000000
1.332047, 0.000000
1.311008, 0.000000
1.248631, 0.000000
1.475263, 0.000000
1.285759, 0.000000
0.910615, 0.000000
0.991917, 0.000000
1.098149, 0.000000
1.255395, 0.000000
1.474913, 0.000000
1.218864, 0.000000
1.008288, 0.000000
1.244654, 0.000000
1.406460, 0.000000
1.397818, 0.000000
1.246046, 0.000000
1.214100, 0.000000
1.537279, 0.000000
1.623428, 0.000000
1.675658, 0.000000
1.382521, 0.000000
1.365830, 0.000000
1.622578, 0.000000
1.643640, 0.000000
1.632999, 0.000000
1.432388, 0.000000
1.158923, 0.000000
1.462438, 0.000000
1.574326, 0.000000
1.649657, 0.000000
1.474188, 0.000000
1.261345, 0.000000
1.044511, 0.000000
1.041265, 0.000000
1.147486, 0.000000
1.303553, 0.000000
1.293128, 0.000000
1.013265, 0.000000
0.951269, 0.000000
1.095281, 0.000000
1.437847, 0.000000
1.218559, 0.000000
0.945617, 0.000000
1.272565, 0.000000
1.293522, 0.000000
1.176481, 0.000000
0.911575, 0.000000
0.833617, 0.000000
1.084412, 0.000000
1.107919, 0.000000
0.799964, 0.000000
0.765904, 0.000000
0.896106, 0.000000
1.036128, 0.000000
0.802001, 0.000000
0.508269, 0.000000
0.150024, 0.000000
0.450486, 0.000000
0.851769, 0.000000
0.533755, 0.000000
0.198584, 0.000000
0.366310, 0.000000
0.645372, 0.000000
0.727727, 0.000000
0.375467, 0.000000
0.006756, 0.000000
0.484967, 0.000000
0.865371, 0.000000
0.558234, 0.000000
0.473823, 0.000000
0.469380, 0.000000
0.703232, 0.000000
0.746986, 0.000000
0.317523, 0.000000
0.081748, 0.000000
0.473548, 0.000000
0.829903, 0.000000
0.641930, 0.000000
0.274873, 0.000000
0.480773, 0.000000
0.873813, 0.000000
0.924201, 0.000000
0.618349, 0.000000
0.319923, 0.000000
0.706290, 0.000000
1.076499, 0.000000
0.600084, 0.000000
0.263606, 0.000000
0.244341, 0.000000
0.437239, 0.000000
0.709459, 0.000000
0.906497, 0.000000
1.091123, 0.000000
0.888231, 0.000000
0.613515, 0.000000
0.772889, 0.000000
1.207401, 0.000000
1.188697, 0.000000
0.899437, 0.000000
0.849825, 0.000000
0.796593, 0.000000
1.080072, 0.000000
1.188776, 0.000000
0.791954, 0.000000
0.843239, 0.000000
0.923506, 0.000000
1.014577, 0.000000
0.714960, 0.000000
0.362948, 0.000000
0.638085, 0.000000
0.787456, 0.000000
0.802522, 0.000000
0.603123, 0.000000
0.393448, 0.000000
0.811244, 0.000000
0.808679, 0.000000
0.614779, 0.000000
0.365975, 0.000000
0.348854, 0.000000
0.591639, 0.000000
0.484977, 0.000000
0.294440, 0.000000
0.265323, 0.000000
0.268104, 0.000000
0.357588, 0.000000
0.290058, 0.000000
0.126693, 0.000000
0.207057, 0.000000
0.298514, 0.000000
0.368552, 0.000000
0.365508, 0.000000
0.232050, 0.000000
0.372582, 0.000000
0.293305, 0.000000
0.138761, 0.000000
0.099872, 0.000000
0.023015, 0.000000
-0.027042, 0.000000
-0.013408, 0.000000
-0.145897, 0.000000
-0.125528, 0.000000
-0.009917, 0.000000
-0.001526, 0.000000
0.104317, 0.000000
0.058451, 0.000000
0.116512, 0.000000
0.245274, 0.000000
0.185531, 0.000000
0.098127, 0.000000
0.128131, 0.000000
0.174564, 0.000000
0.148589, 0.000000
-0.023557, 0.000000
-0.274079, 0.000000
-0.227962, 0.000000
-0.029305, 0.000000
-0.148537, 0.000000
-0.224987, 0.000000
-0.320170, 0.000000
-0.053861, 0.000000
0.012109, 0.000000
-0.107937, 0.000000
-0.007386, 0.000000
0.087273, 0.000000
0.237053, 0.000000
0.313755, 0.000000
-0.002417, 0.000000
-0.220926, 0.000000
0.188872, 0.000000
0.281502, 0.000000
0.146237, 0.000000
-0.152011, 0.000000
-0.217568, 0.000000
-0.032353, 0.000000
0.053280, 0.000000
0.176339, 0.000000
0.000687, 0.000000
-0.196587, 0.000000
0.216073, 0.000000
0.211094, 0.000000
0.048113, 0.000000
0.083353, 0.000000
0.140813, 0.000000
0.241990, 0.000000
0.161984, 0.000000
-0.179521, 0.000000
-0.271283, 0.000000
-0.218416, 0.000000
-0.493018, 0.000000
-0.721471, 0.000000
-0.696142, 0.000000
-0.528741, 0.000000
-0.280021, 0.000000
-0.525688, 0.000000
-0.428707, 0.000000
-0.211590, 0.000000
-0.315976, 0.000000
-0.653280, 0.000000
-0.522952, 0.000000
-0.505461, 0.000000
-0.796171, 0.000000
-0.823157, 0.000000
-0.565302, 0.000000
-0.753957, 0.000000
-1.115415, 0.000000
-0.906654, 0.000000
-0.785196, 0.000000
-0.405265, 0.000000
-0.662792, 0.000000
-0.672279, 0.000000
-0.267658, 0.000000
-0.300877, 0.000000
-0.537015, 0.000000
-0.384019, 0.000000
-0.072958, 0.000000
-0.248615, 0.000000
-0.685355, 0.000000
-0.585568, 0.000000
-0.273112, 0.000000
-0.521914, 0.000000
-1.008893, 0.000000
-0.783343, 0.000000
-0.504776, 0.000000
-0.699896, 0.000000
-0.452177, 0.000000
-0.313424, 0.000000
-0.494949, 0.000000
-0.583829, 0.000000
-0.147813, 0.000000
-0.449632, 0.000000
-0.866375, 0.000000
-0.392883, 0.000000
0.005686, 0.000000
-0.494622, 0.000000
-0.198357, 0.000000
