1000, 1000, 1000, 1000, 2.907759,
1251, 1248, 1251, 1248, 2.856489,
1251, 1248, 1251, 1248, 2.878462,
1251, 1248, 1251, 1248, 3.032273,
1251, 1248, 1251, 1248, 2.849165,
1251, 1248, 1251, 1248, 2.951705,
1251, 1248, 1251, 1248, 2.973678,
1251, 1248, 1251, 1248, 2.863813,
1251, 1248, 1251, 1248, 2.724651,
1251, 1248, 1251, 1248, 2.768597,
1251, 1248, 1251, 1248, 2.768597,
1251, 1248, 1251, 1248, 2.834516,
1251, 1248, 1251, 1248, 2.753948,
1251, 1248, 1251, 1248, 2.827192,
1251, 1248, 1251, 1248, 2.981003,
1251, 1248, 1251, 1248, 2.900435,
1251, 1248, 1251, 1248, 3.273976,
1251, 1248, 1251, 1248, 2.797894,
1251, 1248, 1251, 1248, 2.900435,
1251, 1248, 1251, 1248, 2.878462,
1251, 1248, 1251, 1248, 2.959029,
1251, 1248, 1251, 1248, 2.841840,
1251, 1248, 1251, 1248, 2.871138,
1251, 1248, 1251, 1248, 2.871138,
1251, 1248, 1251, 1248, 2.922408,
1251, 1248, 1251, 1248, 2.900435,
1251, 1248, 1251, 1248, 2.885786,
1251, 1248, 1251, 1248, 2.973678,
1251, 1248, 1251, 1248, 2.922408,
1251, 1248, 1251, 1248, 2.812543,
1251, 1248, 1251, 1248, 3.010300,
1251, 1248, 1251, 1248, 2.746624,
1251, 1248, 1251, 1248, 2.973678,
1251, 1248, 1251, 1248, 2.988327,
1251, 1248, 1251, 1248, 2.871138,
1251, 1248, 1251, 1248, 2.893111,
1251, 1248, 1251, 1248, 2.878462,
1251, 1248, 1251, 1248, 2.944381,
1251, 1248, 1251, 1248, 2.863813,
1251, 1248, 1251, 1248, 2.907759,
1251, 1248, 1251, 1248, 2.841840,
1251, 1248, 1251, 1248, 3.032273,
1251, 1248, 1251, 1248, 2.878462,
1251, 1248, 1251, 1248, 2.812543,
1251, 1248, 1251, 1248, 2.995651,
1251, 1248, 1251, 1248, 2.959029,
1251, 1248, 1251, 1248, 2.878462,
1251, 1248, 1251, 1248, 2.966354,
1251, 1248, 1251, 1248, 2.893111,
1251, 1248, 1251, 1248, 2.116732,
1250, 1249, 1250, 1249, 2.878462,
1251, 1248, 1251, 1248, 1.501488,
1250, 1249, 1250, 1249, 4.577706,
1251, 1248, 1251, 1248, 1.970245,
1250, 1249, 1250, 1249, 3.281300,
1251, 1248, 1251, 1248, 2.409705,
1251, 1248, 1251, 1248, 3.794003,
1251, 1248, 1251, 1248, 2.644083,
1251, 1248, 1251, 1248, 3.017624,
1251, 1248, 1251, 1248, 3.215381,
1251, 1248, 1251, 1248, 2.109407,
1250, 1249, 1250, 1249, 5.485923,
1252, 1247, 1252, 1247, 3.061570,
1251, 1248, 1251, 1248, 2.651408,
1251, 1248, 1251, 1248, 1.567407,
1250, 1249, 1250, 1249, 5.500572,
1252, 1247, 1252, 1247, 3.830625,
1251, 1248, 1251, 1248, 3.610895,
1251, 1248, 1251, 1248, 1.420920,
1250, 1249, 1250, 1249, 3.508354,
1251, 1248, 1251, 1248, 3.713436,
1251, 1248, 1251, 1248, 3.808652,
1251, 1248, 1251, 1248, 2.028840,
1250, 1249, 1250, 1249, 1.362325,
1250, 1249, 1250, 1249, 3.171435,
1251, 1248, 1251, 1248, 3.508354,
1251, 1248, 1251, 1248, 2.688029,
1251, 1248, 1251, 1248, 3.281300,
1251, 1248, 1251, 1248, 2.731975,
1251, 1248, 1251, 1248, 2.644083,
1251, 1248, 1251, 1248, 0.549325,
1250, 1249, 1250, 1249, 2.124056,
